,edit_count,sentiment,neg_sentiment
2018-05-10,0.5,0.013241828039840416,0.07037037037037037
2018-05-11,0.7333333333333333,0.031593433716309766,0.07513227513227513
2018-05-12,0.7333333333333333,0.031593433716309766,0.07513227513227513
2018-05-13,0.7,0.0038032230719056703,0.07513227513227513
2018-05-14,0.9,0.011741326946430104,0.07096560846560847
2018-05-15,1.0666666666666667,0.029897327322177782,0.07763227513227514
2018-05-16,1.1333333333333333,-0.0033175546940041618,0.11096560846560848
2018-05-17,1.7,0.0006249850680439984,0.1246910986616869
2018-05-18,1.8666666666666667,-0.0004596780051778442,0.1446910986616869
2018-05-19,1.8333333333333333,0.03285808262129717,0.11135776532835356
2018-05-20,1.8333333333333333,0.03285808262129717,0.11135776532835356
2018-05-21,1.8666666666666667,0.05779544410010272,0.11135776532835356
2018-05-22,1.9,0.024528049398462905,0.1446910986616869
2018-05-23,1.9,0.024528049398462905,0.1446910986616869
2018-05-24,1.9,0.024528049398462905,0.1446910986616869
2018-05-25,1.9666666666666666,0.02417108512818906,0.16135776532835358
2018-05-26,1.9666666666666666,0.02417108512818906,0.16135776532835358
2018-05-27,2.033333333333333,0.020166139770548475,0.17802443199502024
2018-05-28,2.066666666666667,-0.007298965286214221,0.21135776532835357
2018-05-29,2.066666666666667,-0.007298965286214221,0.21135776532835357
2018-05-30,2.1333333333333333,-0.04059256218969729,0.2446910986616869
2018-05-31,2.1333333333333333,-0.04059256218969729,0.2446910986616869
2018-06-01,2.1333333333333333,-0.04059256218969729,0.2446910986616869
2018-06-02,2.1,-0.07382285299996443,0.2613577653283536
2018-06-03,2.1,-0.07382285299996443,0.2613577653283536
2018-06-04,2.1,-0.07382285299996443,0.2613577653283536
2018-06-05,1.8,-0.09746570844109319,0.2576540616246499
2018-06-06,1.8,-0.09746570844109319,0.2576540616246499
2018-06-07,1.8,-0.09746570844109319,0.2576540616246499
2018-06-08,1.8,-0.09746570844109319,0.2576540616246499
2018-06-09,1.8,-0.09746570844109319,0.2576540616246499
2018-06-10,1.6666666666666667,-0.08890233277884964,0.2528921568627451
2018-06-11,1.6666666666666667,-0.08890233277884964,0.2528921568627451
2018-06-12,1.6666666666666667,-0.08890233277884964,0.2528921568627451
2018-06-13,1.4,-0.0920550747673496,0.2403921568627451
2018-06-14,1.2666666666666666,-0.08527371366429173,0.23372549019607844
2018-06-15,1.2,-0.05205883164810978,0.20039215686274509
2018-06-16,0.6333333333333333,-0.056001371410157944,0.18666666666666668
2018-06-17,0.4666666666666667,-0.0549167083369361,0.16666666666666666
2018-06-18,0.4666666666666667,-0.0549167083369361,0.16666666666666666
2018-06-19,0.4666666666666667,-0.0549167083369361,0.16666666666666666
2018-06-20,0.43333333333333335,-0.07985406981574165,0.16666666666666666
2018-06-21,0.4,-0.04658667511410184,0.13333333333333333
2018-06-22,0.4,-0.04658667511410184,0.13333333333333333
2018-06-23,0.4,-0.04658667511410184,0.13333333333333333
2018-06-24,0.3333333333333333,-0.046229710843827994,0.11666666666666667
2018-06-25,0.3333333333333333,-0.046229710843827994,0.11666666666666667
2018-06-26,0.3333333333333333,-0.07364738053745694,0.13333333333333333
2018-06-27,0.3,-0.04618227548069424,0.1
2018-06-28,0.3,-0.04618227548069424,0.1
2018-06-29,0.23333333333333334,-0.01288867857721117,0.06666666666666667
2018-06-30,0.23333333333333334,-0.01288867857721117,0.06666666666666667
2018-07-01,0.23333333333333334,-0.01288867857721117,0.06666666666666667
2018-07-02,0.2,0.020429727766248913,0.03333333333333333
2018-07-03,0.2,0.020429727766248913,0.03333333333333333
2018-07-04,0.2,0.020429727766248913,0.03333333333333333
2018-07-05,0.2,0.020429727766248913,0.03333333333333333
2018-07-06,0.2,0.020429727766248913,0.03333333333333333
2018-07-07,0.2,0.020429727766248913,0.03333333333333333
2018-07-08,0.2,0.020429727766248913,0.03333333333333333
2018-07-09,0.2,0.020429727766248913,0.03333333333333333
2018-07-10,0.1,-0.006485253572463989,0.03333333333333333
2018-07-11,0.1,-0.006485253572463989,0.03333333333333333
2018-07-12,0.1,-0.006485253572463989,0.03333333333333333
2018-07-13,0.1,-0.006485253572463989,0.03333333333333333
2018-07-14,0.06666666666666667,-0.03142261505126953,0.03333333333333333
2018-07-15,0.06666666666666667,-0.03142261505126953,0.03333333333333333
2018-07-16,0.06666666666666667,-0.03142261505126953,0.03333333333333333
2018-07-17,0.13333333333333333,0.0012103150288263957,0.03333333333333333
2018-07-18,0.13333333333333333,0.0012103150288263957,0.03333333333333333
2018-07-19,0.13333333333333333,0.0012103150288263957,0.03333333333333333
2018-07-20,0.13333333333333333,0.0012103150288263957,0.03333333333333333
2018-07-21,0.13333333333333333,0.0012103150288263957,0.03333333333333333
2018-07-22,0.13333333333333333,0.0012103150288263957,0.03333333333333333
2018-07-23,0.13333333333333333,0.0012103150288263957,0.03333333333333333
2018-07-24,0.13333333333333333,0.0012103150288263957,0.03333333333333333
2018-07-25,0.13333333333333333,0.0012103150288263957,0.03333333333333333
2018-07-26,0.06666666666666667,0.03263293008009593,0.0
2018-07-27,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-07-28,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-07-29,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-07-30,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-07-31,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-01,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-02,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-03,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-04,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-05,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-06,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-07,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-08,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-09,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-10,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-11,0.13333333333333333,0.03460118671258291,0.016666666666666666
2018-08-12,0.16666666666666666,0.0012850234905878702,0.05
2018-08-13,0.16666666666666666,0.0012850234905878702,0.05
2018-08-14,0.16666666666666666,0.0012850234905878702,0.05
2018-08-15,0.16666666666666666,0.0012850234905878702,0.05
2018-08-16,0.1,-0.031347906589508055,0.05
2018-08-17,0.1,-0.031347906589508055,0.05
2018-08-18,0.1,-0.031347906589508055,0.05
2018-08-19,0.13333333333333333,-0.0646666665871938,0.08333333333333333
2018-08-20,0.13333333333333333,-0.0646666665871938,0.08333333333333333
2018-08-21,0.13333333333333333,-0.0646666665871938,0.08333333333333333
2018-08-22,0.13333333333333333,-0.0646666665871938,0.08333333333333333
2018-08-23,0.13333333333333333,-0.0646666665871938,0.08333333333333333
2018-08-24,0.13333333333333333,-0.0646666665871938,0.08333333333333333
2018-08-25,0.13333333333333333,-0.0646666665871938,0.08333333333333333
2018-08-26,0.06666666666666667,-0.06663492321968079,0.06666666666666667
2018-08-27,0.06666666666666667,-0.06663492321968079,0.06666666666666667
2018-08-28,0.06666666666666667,-0.06663492321968079,0.06666666666666667
2018-08-29,0.06666666666666667,-0.06663492321968079,0.06666666666666667
2018-08-30,0.1,-0.03524394035339355,0.06666666666666667
2018-08-31,0.13333333333333333,-0.00214541753133138,0.06666666666666667
2018-09-01,0.13333333333333333,-0.00214541753133138,0.06666666666666667
2018-09-02,0.13333333333333333,-0.00214541753133138,0.06666666666666667
2018-09-03,0.13333333333333333,-0.00214541753133138,0.06666666666666667
2018-09-04,0.16666666666666666,0.02279194394747416,0.06666666666666667
2018-09-05,0.16666666666666666,0.02279194394747416,0.06666666666666667
2018-09-06,0.16666666666666666,0.02279194394747416,0.06666666666666667
2018-09-07,0.16666666666666666,0.02279194394747416,0.06666666666666667
2018-09-08,0.16666666666666666,0.02279194394747416,0.06666666666666667
2018-09-09,0.16666666666666666,0.02279194394747416,0.06666666666666667
2018-09-10,0.16666666666666666,0.02279194394747416,0.06666666666666667
2018-09-11,0.13333333333333333,0.0561081071694692,0.03333333333333333
2018-09-12,0.16666666666666666,0.028685790300369263,0.06666666666666667
2018-09-13,0.16666666666666666,0.028685790300369263,0.06666666666666667
2018-09-14,0.16666666666666666,0.028685790300369263,0.06666666666666667
2018-09-15,0.16666666666666666,0.028685790300369263,0.06666666666666667
2018-09-16,0.16666666666666666,0.028685790300369263,0.06666666666666667
2018-09-17,0.16666666666666666,0.028685790300369263,0.06666666666666667
2018-09-18,0.13333333333333333,0.06200455029805501,0.03333333333333333
2018-09-19,0.13333333333333333,0.06200455029805501,0.03333333333333333
2018-09-20,0.13333333333333333,0.06200455029805501,0.03333333333333333
2018-09-21,0.13333333333333333,0.06200455029805501,0.03333333333333333
2018-09-22,0.13333333333333333,0.06200455029805501,0.03333333333333333
2018-09-23,0.13333333333333333,0.06200455029805501,0.03333333333333333
2018-09-24,0.13333333333333333,0.06200455029805501,0.03333333333333333
2018-09-25,0.16666666666666666,0.028690818945566812,0.06666666666666667
2018-09-26,0.16666666666666666,0.028690818945566812,0.06666666666666667
2018-09-27,0.16666666666666666,0.028690818945566812,0.06666666666666667
2018-09-28,0.16666666666666666,0.028690818945566812,0.06666666666666667
2018-09-29,0.13333333333333333,-0.002700163920720418,0.06666666666666667
2018-09-30,0.1,-0.035798686742782596,0.06666666666666667
2018-10-01,0.1,-0.035798686742782596,0.06666666666666667
2018-10-02,0.1,-0.035798686742782596,0.06666666666666667
2018-10-03,0.1,-0.035798686742782596,0.06666666666666667
2018-10-04,0.06666666666666667,-0.06073604822158814,0.06666666666666667
2018-10-05,0.06666666666666667,-0.06073604822158814,0.06666666666666667
2018-10-06,0.06666666666666667,-0.06073604822158814,0.06666666666666667
2018-10-07,0.06666666666666667,-0.06073604822158814,0.06666666666666667
2018-10-08,0.06666666666666667,-0.06073604822158814,0.06666666666666667
2018-10-09,0.06666666666666667,-0.06073604822158814,0.06666666666666667
2018-10-10,0.06666666666666667,-0.06073604822158814,0.06666666666666667
2018-10-11,0.06666666666666667,-0.06073604822158814,0.06666666666666667
2018-10-12,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-13,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-14,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-15,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-16,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-17,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-18,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-19,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-20,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-21,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-22,0.03333333333333333,-0.0333137313524882,0.03333333333333333
2018-10-23,0.16666666666666666,-0.017200603584448495,0.041666666666666664
2018-10-24,0.16666666666666666,-0.017200603584448495,0.041666666666666664
2018-10-25,0.13333333333333333,0.016113127768039703,0.008333333333333333
2018-10-26,0.13333333333333333,0.016113127768039703,0.008333333333333333
2018-10-27,0.13333333333333333,0.016113127768039703,0.008333333333333333
2018-10-28,0.13333333333333333,0.016113127768039703,0.008333333333333333
2018-10-29,0.13333333333333333,0.016113127768039703,0.008333333333333333
2018-10-30,0.13333333333333333,0.016113127768039703,0.008333333333333333
2018-10-31,0.13333333333333333,0.016113127768039703,0.008333333333333333
2018-11-01,0.16666666666666666,0.04773619920015335,0.008333333333333333
2018-11-02,0.16666666666666666,0.04773619920015335,0.008333333333333333
2018-11-03,0.16666666666666666,0.04773619920015335,0.008333333333333333
2018-11-04,0.16666666666666666,0.04773619920015335,0.008333333333333333
2018-11-05,0.2,0.07568789273500443,0.008333333333333333
2018-11-06,0.2,0.07568789273500443,0.008333333333333333
2018-11-07,0.2,0.07568789273500443,0.008333333333333333
2018-11-08,0.2,0.07568789273500443,0.008333333333333333
2018-11-09,0.2,0.07568789273500443,0.008333333333333333
2018-11-10,0.2,0.07568789273500443,0.008333333333333333
2018-11-11,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-12,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-13,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-14,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-15,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-16,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-17,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-18,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-19,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-20,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-21,0.23333333333333334,0.04239137123028437,0.041666666666666664
2018-11-22,0.1,0.02627824346224467,0.03333333333333333
2018-11-23,0.1,0.02627824346224467,0.03333333333333333
2018-11-24,0.1,0.02627824346224467,0.03333333333333333
2018-11-25,0.1,0.02627824346224467,0.03333333333333333
2018-11-26,0.13333333333333333,-0.006070854266484579,0.06666666666666667
2018-11-27,0.13333333333333333,-0.006070854266484579,0.06666666666666667
2018-11-28,0.13333333333333333,-0.006070854266484579,0.06666666666666667
2018-11-29,0.13333333333333333,-0.006070854266484579,0.06666666666666667
2018-11-30,0.13333333333333333,-0.006070854266484579,0.06666666666666667
2018-12-01,0.1,-0.037693925698598224,0.06666666666666667
2018-12-02,0.1,-0.037693925698598224,0.06666666666666667
2018-12-03,0.1,-0.037693925698598224,0.06666666666666667
2018-12-04,0.1,-0.037693925698598224,0.06666666666666667
2018-12-05,0.06666666666666667,-0.0656456192334493,0.06666666666666667
2018-12-06,0.06666666666666667,-0.0656456192334493,0.06666666666666667
2018-12-07,0.06666666666666667,-0.0656456192334493,0.06666666666666667
2018-12-08,0.06666666666666667,-0.0656456192334493,0.06666666666666667
2018-12-09,0.06666666666666667,-0.0656456192334493,0.06666666666666667
2018-12-10,0.06666666666666667,-0.0656456192334493,0.06666666666666667
2018-12-11,0.03333333333333333,-0.03234909772872925,0.03333333333333333
2018-12-12,0.03333333333333333,-0.03234909772872925,0.03333333333333333
2018-12-13,0.03333333333333333,-0.03234909772872925,0.03333333333333333
2018-12-14,0.03333333333333333,-0.03234909772872925,0.03333333333333333
2018-12-15,0.03333333333333333,-0.03234909772872925,0.03333333333333333
2018-12-16,0.03333333333333333,-0.03234909772872925,0.03333333333333333
2018-12-17,0.1,-0.06534113387266795,0.06666666666666667
2018-12-18,0.1,-0.06534113387266795,0.06666666666666667
2018-12-19,0.1,-0.06534113387266795,0.06666666666666667
2018-12-20,0.1,-0.06534113387266795,0.06666666666666667
2018-12-21,0.1,-0.06534113387266795,0.06666666666666667
2018-12-22,0.1,-0.06534113387266795,0.06666666666666667
2018-12-23,0.1,-0.06534113387266795,0.06666666666666667
2018-12-24,0.1,-0.06534113387266795,0.06666666666666667
2018-12-25,0.1,-0.06534113387266795,0.06666666666666667
2018-12-26,0.1,-0.0009115844964981079,0.03333333333333333
2018-12-27,0.1,-0.0009115844964981079,0.03333333333333333
2018-12-28,0.1,-0.0009115844964981079,0.03333333333333333
2018-12-29,0.1,-0.0009115844964981079,0.03333333333333333
2018-12-30,0.1,-0.0009115844964981079,0.03333333333333333
2018-12-31,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-01,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-02,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-03,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-04,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-05,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-06,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-07,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-08,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-09,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-10,0.1,-0.0009115844964981079,0.03333333333333333
2019-01-11,0.13333333333333333,-0.03397292991479238,0.06666666666666667
2019-01-12,0.13333333333333333,-0.03397292991479238,0.06666666666666667
2019-01-13,0.13333333333333333,-0.03397292991479238,0.06666666666666667
2019-01-14,0.13333333333333333,-0.03397292991479238,0.06666666666666667
2019-01-15,0.16666666666666666,-0.05938511987527211,0.1
2019-01-16,0.1,-0.026393083731333415,0.06666666666666667
2019-01-17,0.1,-0.026393083731333415,0.06666666666666667
2019-01-18,0.1,-0.026393083731333415,0.06666666666666667
2019-01-19,0.16666666666666666,-0.0553108165661494,0.1
2019-01-20,0.16666666666666666,-0.0553108165661494,0.1
2019-01-21,0.16666666666666666,-0.0553108165661494,0.1
2019-01-22,0.16666666666666666,-0.0553108165661494,0.1
2019-01-23,0.16666666666666666,-0.0553108165661494,0.1
2019-01-24,0.16666666666666666,-0.0553108165661494,0.1
2019-01-25,0.13333333333333333,-0.08739126821358999,0.1
2019-01-26,0.13333333333333333,-0.08739126821358999,0.1
2019-01-27,0.13333333333333333,-0.08739126821358999,0.1
2019-01-28,0.13333333333333333,-0.08739126821358999,0.1
2019-01-29,0.13333333333333333,-0.08739126821358999,0.1
2019-01-30,0.13333333333333333,-0.08739126821358999,0.1
2019-01-31,0.2,-0.12024418512980144,0.13333333333333333
2019-02-01,0.2,-0.12024418512980144,0.13333333333333333
2019-02-02,0.2,-0.12024418512980144,0.13333333333333333
2019-02-03,0.2,-0.12024418512980144,0.13333333333333333
2019-02-04,0.2,-0.12024418512980144,0.13333333333333333
2019-02-05,0.2,-0.12024418512980144,0.13333333333333333
2019-02-06,0.2,-0.12024418512980144,0.13333333333333333
2019-02-07,0.2,-0.12024418512980144,0.13333333333333333
2019-02-08,0.2,-0.12024418512980144,0.13333333333333333
2019-02-09,0.2,-0.12024418512980144,0.13333333333333333
2019-02-10,0.16666666666666666,-0.08718283971150716,0.1
2019-02-11,0.16666666666666666,-0.08718283971150716,0.1
2019-02-12,0.16666666666666666,-0.08718283971150716,0.1
2019-02-13,0.16666666666666666,-0.08718283971150716,0.1
2019-02-14,0.13333333333333333,-0.061770649751027425,0.06666666666666667
2019-02-15,0.13333333333333333,-0.061770649751027425,0.06666666666666667
2019-02-16,0.13333333333333333,-0.061770649751027425,0.06666666666666667
2019-02-17,0.13333333333333333,-0.061770649751027425,0.06666666666666667
2019-02-18,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-19,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-20,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-21,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-22,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-23,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-24,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-25,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-26,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-27,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-02-28,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-03-01,0.06666666666666667,-0.03285291691621144,0.03333333333333333
2019-03-02,0.0,0.0,0.0
2019-03-03,0.0,0.0,0.0
2019-03-04,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0
2019-03-09,0.0,0.0,0.0
2019-03-10,0.0,0.0,0.0
2019-03-11,0.0,0.0,0.0
2019-03-12,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-13,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-14,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-15,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-16,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-17,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-18,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-19,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-20,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-21,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-22,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-23,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-24,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-25,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-26,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-27,0.03333333333333333,-0.03328038851420085,0.03333333333333333
2019-03-28,0.06666666666666667,-0.008343027035395304,0.03333333333333333
2019-03-29,0.06666666666666667,-0.008343027035395304,0.03333333333333333
2019-03-30,0.06666666666666667,-0.008343027035395304,0.03333333333333333
2019-03-31,0.06666666666666667,-0.008343027035395304,0.03333333333333333
2019-04-01,0.06666666666666667,-0.008343027035395304,0.03333333333333333
2019-04-02,0.06666666666666667,-0.008343027035395304,0.03333333333333333
2019-04-03,0.06666666666666667,-0.008343027035395304,0.03333333333333333
2019-04-04,0.06666666666666667,-0.008343027035395304,0.03333333333333333
2019-04-05,0.06666666666666667,-0.008343027035395304,0.03333333333333333
2019-04-06,0.06666666666666667,-0.008343027035395304,0.03333333333333333
